,0.psd_delta,0.psd_theta,0.psd_alpha,0.psd_beta,0.psd_gamma,0.spectral_entropy_value,0.delta_rel_power,0.beta_rel_power,1.psd_delta,1.psd_theta,1.psd_alpha,1.psd_beta,1.spectral_entropy_value,1.delta_rel_power,1.theta_rel_power,1.alpha_rel_power,1.beta_rel_power,2.psd_delta,2.psd_theta,2.psd_alpha,2.psd_beta,2.psd_gamma,2.spectral_entropy_value,2.delta_rel_power
2995,32530.39255779711,31592.590806154527,18428.210567794416,13074.749922148085,2869.9027623227075,4.792187985575587,0.1845825058040234,0.3265007749497796,41363.08392149936,31001.25428772192,18417.656133401884,13026.12330047062,4.674224634907946,0.2249617648534877,0.1994828811326301,0.1238697507618739,0.3214686564479886,32931.072665672815,23499.464461915275,13517.325030961363,11199.634410246646,2715.9409518314974,4.749079634025774,0.2035010194762595
2996,45840.180971986105,36887.38009674671,28123.09824686588,7211.847637636582,3216.9819002042814,4.4243409114865,0.1611800461041045,0.1669474584696502,34032.6590488872,50495.98378173373,23767.0172347108,8135.633991049459,4.588741984039381,0.1125259490262247,0.3015873005222079,0.1857562132589748,0.2217506538362835,15572.599765505953,41661.4338236864,21061.25701111239,6986.485417655324,3320.4338994757754,4.5560537945839705,0.0463365478549981
2997,25258.343735492203,21271.25797376996,16590.35457510767,12175.552377173592,2254.2071405789006,4.63407543220051,0.1878402654182081,0.3307121905712084,10505.297474943383,40251.18096593644,18429.40013901081,10266.156067810109,4.418546986555125,0.1165950510622432,0.3263753753313619,0.2216962817999945,0.2627456258530714,22960.515783472147,36821.95824367348,14456.656343641298,10089.366546595844,1754.369871850965,4.512689904969274,0.1905359799310261
2998,60942.7368404282,34013.17507468761,14787.067608792097,11843.129072843283,3767.6050948454367,4.347778863448399,0.3730403870528826,0.2584058974235353,72487.4315277073,36400.72721877073,16236.872033725913,13589.232136481589,4.185109457618147,0.4060983819351596,0.1234448415368012,0.1800053758076106,0.1951808476221516,53941.38610957323,30122.881417281675,14253.198991446843,11956.661499076436,3406.332986427184,4.28522391781314,0.3715661673399132
2999,9626.445566175722,46174.34490544135,10304.644726921,11779.72169384542,2381.517460879701,4.542579440171304,0.0146063315157654,0.3292381373414325,46685.09391546337,52770.83483198848,11318.052347768422,9255.1185919882,4.498041658531511,0.1493139882915459,0.2039384101998508,0.1008619465419157,0.2088943507206038,50161.207133709424,30311.777747884164,9371.814775874403,7925.277202337012,2043.3657642524204,4.636576073675757,0.1395757763528246
3000,18003.770712729973,18613.64757503748,8425.313389797664,6583.900697260008,2408.0050937501687,4.731182203902683,0.2031858286144094,0.3399057516872214,13982.67804012712,16363.79425952243,5618.553251857075,7846.731401448515,4.966671127372853,0.1274990289036691,0.0930999208585982,0.0346681940111522,0.4044442951872773,12166.268096162872,11702.036318702374,5329.913410726159,6659.960383588517,3606.21524348376,5.025452856428186,0.1241530083094854
3001,12200.177413108684,11885.769990191333,8953.338226855985,9374.666242702267,2857.575876674827,4.755179779871969,0.1390624335164969,0.4106283184629656,17265.393282211255,8089.303887733366,8926.508183227981,8016.772495291938,4.756709440494969,0.1886865324575151,0.0995364555737576,0.1359865191586709,0.3707048151330215,15881.135736502025,7345.436213084455,6358.492239456547,7046.882706237567,3410.922200457911,4.850942262803316,0.1973548127601034
3002,22477.482823704715,18415.151556606303,16389.753107771645,12077.984132769172,3443.917700295131,4.7841874231038775,0.1289331118658912,0.3802337541370788,19187.376185869773,13194.548325766566,11065.524794023944,8872.030311788598,4.8143839274085405,0.1331268165840834,0.1278848580753994,0.2218171928169381,0.3013944776212971,16993.975156540517,9436.92757287167,10256.2646682063,7297.554159054936,3918.098614424306,4.804603583308777,0.1437678913280589
3003,35723.768339284805,10072.798934752052,12778.241730947266,14909.63582218157,5748.96777946888,4.772490159640527,0.1923199381593812,0.5129968439172613,26043.458300806346,10570.557649836685,11006.929977458616,11038.383709855916,4.797186379822754,0.1323481823504902,0.0482929531166312,0.0810604289919315,0.5323361956118808,21920.35183249972,11462.592069758855,9137.91110117924,9220.740889146857,4775.127421783198,4.773910101385307,0.1091433393654559
3004,30641.25091747925,6022.613288770662,6860.867016209458,7097.472165962096,5825.110885830966,4.806996515028501,0.2591252647707523,0.3307178124797001,21821.978258072933,5138.731300895082,2956.3090893565027,5819.430391429583,4.838471360300452,0.2315431965413539,0.1148794127540625,0.0283671329656941,0.3644576635398662,19327.09095216601,5462.622858319008,3831.070775856377,5409.96526649061,5491.191831759852,4.763112977708862,0.2155474791091911
3005,15032.006209671816,23781.870716901816,8059.306026402951,11236.520002220228,4480.6658884755925,5.104777075391634,0.1184480189641721,0.3692121597916901,25418.444661559573,16221.115459221124,8673.51970878757,9146.324869708102,5.0528896914356,0.2053959314202667,0.1126471263117357,0.1129123824244475,0.3077392332058448,21877.97504679671,13413.577156301642,6939.006825603542,8594.785403350366,3342.482128332372,5.00964258428068,0.2106517851453649
3006,20743.94597844343,11682.80935780824,14180.66117147889,10806.265349258165,4176.548360116679,4.7530814311469785,0.1513511220069182,0.3308814108967076,20201.088804816056,7204.170776585082,10600.148992540851,8958.060925719265,4.814227811056902,0.1744876599936601,0.0811023658130321,0.1465903321348805,0.3381189530115702,15725.439495412682,4883.590042286777,8564.701744691156,7419.71827436455,2945.081975888591,4.81953186933172,0.1714168045548991
3007,19022.551231062927,11831.519317255235,17191.417294104936,9637.75121906792,4139.811281788362,4.884889152592179,0.1134221124991895,0.3861163903398603,10383.22583864784,9111.28626421876,13023.361233608752,11842.544375100895,4.950604691628578,0.0420481142321024,0.1281796361396037,0.1117811411257989,0.4979518813246064,12431.538058002858,8922.638228689844,12863.76138393107,9696.442969445096,3543.8677469571394,5.019624532629462,0.0907634447761364
3008,32482.90919641339,13714.372672214668,10054.164866854326,12513.233457902485,5914.561314804266,4.877374987349961,0.2345851185812517,0.3952215879543707,21998.71217133934,12138.754296864365,18155.49356988214,12382.733704194872,4.795921588662535,0.1008376431989033,0.0549661242169317,0.1233328423210634,0.3300751225169435,15307.517594972192,9328.847441792235,13489.614566869352,11046.748310279245,6406.170454991435,4.852566597987715,0.0823679434130689
3009,35207.1789605542,17570.249464763867,12626.405627780365,12813.86581245641,6221.559738315004,4.924202057718402,0.188937637164003,0.4452807213617721,22971.10010285202,19336.8224814764,6509.678335054371,10538.192555198164,5.138944747851182,0.1365932290256961,0.0491431016103021,0.0709746991009757,0.4860851302226603,17153.66286049308,13850.516438924333,5072.261619933948,8790.89819226413,7241.301670899221,5.2154766937995145,0.1184664601650961
3010,25671.37904338528,15962.033153402252,12580.538662375924,9135.957587801991,3488.878188515412,4.904573628010215,0.1601928111562374,0.3218161125674021,20000.10457777605,17632.627328979015,13130.425472339106,11908.37467009712,4.81250084353038,0.1213661876164582,0.1699242725745452,0.0760007953495612,0.4566086604237771,18388.566314532178,17163.558996036678,12760.449570149418,10925.146693189585,3164.5559273057283,4.731279236690287,0.1204699934472709
3011,29151.103586935224,13823.023055019485,10391.728048202514,5891.650437593593,2967.188274536497,4.475644758112193,0.3740842314994271,0.2582919419679009,25313.18622587057,9489.383274744929,9933.715296735918,8162.61562333821,4.938136797560186,0.226761047368362,0.0833172059841975,0.1127511836013745,0.3151543522992001,21408.03521486748,8818.506369061226,9357.987206022724,6901.181179626471,3941.720331047774,4.969583033618288,0.2301253030916589
3012,20226.32192075398,20052.853389187185,12414.45084947111,6569.395963509181,3054.9545591818705,4.864331704539725,0.1592373163940549,0.3157182288004522,15576.959962259849,17544.31333557799,8254.806019183172,6542.349994147068,5.09090146851414,0.0938583727283488,0.0983711278175673,0.1768697867193499,0.4043138842636198,17229.31231321391,12602.973620074845,6538.9663925201385,5558.017688744419,2982.749656713004,4.969202367806131,0.2242651074054381
3013,18063.960196047432,10312.93855449413,15226.938477697688,6818.389861421108,2402.88600148112,4.704445838247148,0.2300518283587069,0.329232503515124,12279.032352367192,6743.552442394454,9616.38152604709,6599.956605908343,4.863436370867468,0.1934110762524454,0.0924926425394712,0.0807679860076716,0.3138662343393213,9358.970082481235,6578.150929611302,6771.204721560162,6737.95466183848,3656.973796605032,4.982527176737082,0.1673715523006426
3014,17356.384450725996,23249.38588723148,12309.108201579334,6489.110564129649,2882.0820669192144,4.885935459166647,0.1722645464761741,0.2987194012409187,6118.748276707264,11840.7171941441,7358.863858139282,5854.638982058925,4.711671149039264,0.0716491453453729,0.1135265898375165,0.1904205510337341,0.2451046174345789,9966.798346175196,10717.28402090821,4857.81630956242,4670.540205990049,2332.225945823692,4.632674703976918,0.1512231257828432
3015,11521.285773682575,27796.385188997985,10840.986738440077,7680.55481927117,3057.9964851307536,4.540891968501711,0.0901495169482825,0.3554979220958859,12012.939216688486,19018.95471157822,4775.370750170988,7879.747028838407,4.619696326108797,0.1406871719933549,0.2784011607487344,0.0365181621272758,0.4210700100446586,11303.767588270895,17220.271630753177,4717.489696390898,6500.717146150913,3838.0813443118286,4.78332152665284,0.1355813783868653
3016,15040.65326657691,7915.619659101403,8704.280383278621,6473.716292384703,1772.0541302133834,4.6723716757654765,0.2279716528753328,0.4021512067774233,14115.911761050202,6382.904308815385,5279.215834602848,5577.896339585473,4.674909720937225,0.2329213028975396,0.1228192278581725,0.0663345982028977,0.4450440244261681,14600.558198102051,4069.627023410639,5098.591733556405,4708.297625367798,1593.8164131102528,4.708188683185109,0.245415583916061
3017,28020.874130712265,18266.96311552044,9132.966868921529,4840.932806305892,1875.9531517430355,4.635095852971016,0.3042420002361637,0.2900668189660008,30339.795831784468,16035.541206805345,9550.671004516971,3876.947611223645,4.511444550789755,0.3304267400575228,0.1767881001182071,0.1581990049808475,0.2564255593438144,23376.546127210226,14530.986656838184,8500.360786520208,3246.458531359692,2124.1031767756594,4.535154086335425,0.2985699371235109
3018,26223.9431705052,9926.144258288074,13562.551064314344,5423.67917973871,3265.5430749823367,4.644011596913206,0.2217273360197114,0.1478417437391641,24766.600650489127,7686.901282254324,13735.908390600132,5549.324488762732,4.879075894278329,0.2813540250053156,0.0783070624596019,0.1977418486237935,0.2077793827157356,22187.602879992966,5560.482890727535,11755.527386071775,4278.735734548378,2441.300472406193,4.85882484825555,0.2778994146361052
3019,34794.43888531858,11307.820891217136,9538.850466173042,9136.073549396422,2222.860060969166,4.814768912882578,0.2122798601653546,0.3526581293488107,13671.657247752317,12733.253204702702,6860.863000823262,11951.227183054252,4.9764990043549,0.1202075436416894,0.0710485962370358,0.0666607914953961,0.5207117594743804,15441.33077985733,15329.76431349185,7760.102526531486,9961.274555547405,2633.4404269968823,4.902989580471921,0.1434723942389563
3020,17331.142585488662,15913.054125488416,9604.97043163073,5937.242630278815,3025.17732439787,4.79124018185452,0.16855789488439,0.2789491362715402,10819.55920521166,17543.11334029474,7383.8342941286755,5386.983422908745,4.716919539018039,0.1034351324034247,0.2312564539351891,0.1243660898644187,0.2382940683830439,9841.761415132678,13309.266697163204,6990.798391077587,5075.870674847801,2658.271497470377,4.89526787848736,0.1225146009998671
3021,16607.35822465987,14170.371839749603,7210.5266050481405,5244.484089340931,2531.430888194082,4.831721017872982,0.0447930012499513,0.2806933652366,15682.61407248416,10763.43185347353,4934.905967394069,5782.418511051687,4.99291486660237,0.0879929612665204,0.2223592824722838,0.0982708606507199,0.3893301246984368,13554.090205482447,10647.680190800062,4978.916317254492,5390.070009585203,1485.19055612261,4.891095253512593,0.0933257040662088
3022,23009.32412945949,13978.069491393058,17348.576566872864,7486.104504047837,1820.9147696230127,4.778607482078686,0.2131687446957276,0.437288093917952,14855.20828971285,13911.154574050914,10164.815717434232,5018.735886138884,4.848658365740549,0.1773412848809214,0.2735132397801524,0.1028221535793088,0.2563572872733546,19542.754084210264,10685.60840990548,8574.623966980329,4049.624281799985,2280.272974260638,4.743225573572335,0.2611809891901177
3023,11414.934220224392,10635.047892160635,10861.770608011631,5819.747628737131,1946.6926814683875,4.846921153289557,0.0518847449239675,0.3495834578364227,9965.775284367704,6085.782886608679,10368.868999331416,7057.952729049091,5.013774559239769,0.076684302713785,0.0475031058134607,0.2834706964020558,0.4114038708330294,11186.208077890664,7504.770859042886,6881.587960708487,6122.221285339905,1585.165275415959,5.272358170965092,0.0679060908597375
3024,24220.553073148443,9069.777267200365,13248.675719057765,6740.014033419553,3865.62015860064,4.559760705083914,0.1564900264332718,0.2599910044205545,22898.320329530263,10868.916219157318,10207.551775051375,8088.056341194278,4.650560550033665,0.1549783371188305,0.1015111022375688,0.0999665481574664,0.3476997883138273,19998.202829180897,10894.62741420373,10036.658389756774,6503.867339420688,3084.921916767613,4.621898631903935,0.1497768691193378
3025,11163.181717247193,9525.973971619404,7147.5952627333545,4147.009933740668,1156.4523093883545,4.703306215947346,0.0985901800861085,0.4835193091935414,5019.262371381959,3413.7819619662346,5969.693678548876,4432.364600804768,4.712757389143279,0.0483171129275551,0.0728403255903498,0.1508547084754577,0.5361948737480662,5061.195800429504,3497.5536259861065,5335.791722866057,4413.499702435534,1275.737171482387,4.7545942293834935,0.064272168108333
3026,19044.13520353367,7190.807337174486,9942.598957089396,4889.871200318324,2001.0768209815665,4.661277399433966,0.2758608793670259,0.241990817545761,16205.148119271327,11163.013705858864,8171.972235151599,3791.441526853759,4.467529822143603,0.1931466526637158,0.1667766312297449,0.2228096952752943,0.1937163766472691,14586.290468394673,8799.664619249848,7858.914733721179,3381.442877516636,1254.2332650699543,4.393911690190061,0.1834298493237292
3027,20008.40703422168,29270.9515034021,9918.8085049923,5208.046749078531,1190.7708050300864,4.368294063769416,0.1202024052863941,0.2360157099755378,24588.39139888496,14662.744174693154,9282.138851708174,4454.984321433303,4.580676199226247,0.2712390261040034,0.1573182341531392,0.2409230763089192,0.3006386178400777,21862.16593879477,11597.071354418304,7450.867931440121,4057.429499130166,1417.9698723186186,4.621760323216017,0.2886961835926588
3028,19760.19143826642,11013.892223347904,7898.356324029468,5511.339785544192,2871.3013302199606,4.874609081243428,0.1165082138119747,0.2973174773350939,15768.080237216936,12152.547915997176,5079.28756277969,4470.379682113423,4.768637035936828,0.1065224080846826,0.2582617600176173,0.1543567359557726,0.257941825317416,15688.413477630796,11465.190596306978,5943.960258257644,3857.46168128565,1769.8372957570748,4.664020759741325,0.1007002572644052
3029,14504.951679055775,11273.531347278866,9960.123005655569,4729.731614296638,1693.4501383048844,4.869027182853171,0.1951362379769411,0.3518030263968908,7028.125547148623,9711.006046710678,8801.860954797088,3508.550920918552,4.93851875192616,0.072499387667675,0.2258166022065344,0.1792169644505328,0.2905869117862992,5417.152378227731,10103.757562781186,6799.823822819558,2996.762894041048,1485.290347074489,4.8139776644018335,0.0706294369032403
3030,16267.929291308676,11586.751479270864,9924.461995324136,4596.077311265766,2121.6632620342225,4.707360902166084,0.1429395024169182,0.2444614739850229,9295.413528680016,9669.471488303125,8471.148446479081,4517.288513070144,4.848074852356475,0.1494978797536365,0.0999270162827172,0.2834891138465806,0.3266314910796902,10333.72182646582,7933.416421486987,8315.101809665428,4545.634399433127,1834.060993277198,4.894395284619118,0.1535687847128561
3031,27162.63602249344,10416.358489947172,8567.57121845073,7216.026915171291,4682.630848792858,4.563016078439734,0.3224087062804974,0.2491648371291101,14415.069676111483,7650.221053875107,5492.950147031864,5619.216219168046,4.666322221493143,0.1846175748268217,0.0893136774611851,0.0358581132310438,0.2247803404557642,14148.939045720655,6274.981121603596,5340.427115336846,5727.3896584077,2752.018265930985,4.78492786282485,0.1745467292042462
3032,22475.88375198221,12183.822645686592,11065.747703393725,10930.96876981905,5893.618855648478,4.9301968652745005,0.1030183445937803,0.3742410857677042,12427.001946429473,12953.444428581332,9352.89240176842,7082.190913429824,5.097996842659528,0.0867889447693126,0.0548539323440066,0.073542979252587,0.4095489362140966,11041.762276422744,12424.64880032571,9793.120705014711,5523.103445528477,4108.344860010784,5.18066109559096,0.1060988581074208
3033,13868.68102162086,14810.878684450849,4533.885995480295,6547.463951605328,2026.803316798828,4.73578411522544,0.23943052411393,0.4099973815919205,8726.312816487849,14005.975868321064,5710.99838556533,4697.233802749354,4.775326490880008,0.1975933517113072,0.2429918916881619,0.0802467074562057,0.3481750445005965,8929.756974248516,13721.52128554724,4416.825609725087,4274.558690046382,1585.7096095787056,4.752738857858746,0.1621857545114225
3034,19655.77631139808,13144.202241985193,8262.622614964801,6046.342216847457,1674.8603662767662,4.842825205450303,0.1967771238099236,0.3640076964490305,12511.340238270384,9555.50368753533,5222.050817365144,5734.710822487879,4.908360760242089,0.1931142450896497,0.1690788599094304,0.1114690182869247,0.3811757466701691,9904.440882079016,10082.015132938435,5105.232742473414,5077.068702875214,1413.0934988106435,4.898440452050744,0.1771994907096666
3035,23459.27352845684,11703.873410216216,15811.694064743837,7003.248825743463,2243.111826560825,4.817618883194521,0.2374635486932809,0.2924246519238858,24991.55420568444,6618.448126136076,11919.097679037144,5965.476841234617,4.757145506620155,0.2855040895997879,0.0518874841796162,0.1625301035467908,0.2368691699373068,24391.358995926214,6508.962327848947,11130.551711831757,5834.196596380715,2216.333152223848,4.782324726541805,0.2721907772564806
3036,35735.363387505895,24987.591794485765,12878.251467769302,8783.79112847348,1712.9154801359348,4.659837528931352,0.1927096177454076,0.3751714450898754,31860.666976478835,18274.754473528126,11851.425959617553,8769.049308797232,4.7551804893528855,0.2233638172961466,0.1133248361433774,0.1164017233544722,0.3631453511809433,24330.52369449118,14206.761477558572,9072.026231592634,7221.840332216215,2809.691063815942,4.804335811924001,0.2090101274394292
3037,19269.966976045533,32481.029206826846,7440.020878135471,4626.065128993859,1709.0819853224336,3.9583696955816734,0.130866657202183,0.1503564638932666,17557.632669954954,26434.599524252422,5407.582542215534,5337.907823085476,4.452196713040281,0.130493451081717,0.3812892460785563,0.0707384637737228,0.2274664385180125,15151.080056993957,22147.836997671155,4230.77366994401,5220.9361169040985,2157.5607660934656,4.541867684924962,0.1341885376479599
3038,24056.373680019,14260.351923638,22612.11309332232,5975.580991420168,1767.757529399894,4.394222781655733,0.1535747746709556,0.2408529059517838,9018.496574650242,16415.4172835477,17570.581127635465,6472.656918754645,4.471473644058681,0.1675732948117145,0.2746736739984326,0.1641390059480258,0.3188096804538641,9283.00672087112,15184.367347666062,13606.63169474551,5153.573612209611,1100.5775574704546,4.481355485488668,0.2056555940278859
3039,9379.35044063183,21055.558903334226,4836.99572179521,4514.087185946413,1401.2351100632843,4.589603191014696,0.0969007770715283,0.2221315255788864,12188.262133552074,16522.712579206807,7815.118930076157,4177.903010428433,4.830551425013696,0.1830521332183429,0.1370414722818415,0.1582511512597368,0.2726913890457333,10130.605661267737,14570.427783425435,7618.730180669219,3956.138278042437,1356.0213092605825,4.741651530528946,0.1582247868272861
3040,22087.27247327743,23154.791562151244,5752.883022891093,5821.876854445491,1998.789103902358,4.785872944068075,0.1813541773970012,0.2837023552822154,20346.364388566337,13329.397678217156,7420.352110416599,4714.230424158575,4.879835477780237,0.1832682248913713,0.098882502086465,0.1372483712587788,0.309476474084,18630.69437546318,11888.045661092165,7285.248894061198,3911.45227621624,2427.650635127191,4.928928200239604,0.160085199709971
3041,8640.070991304661,14129.36843229924,12580.228748916805,5217.325144847059,1711.092612303761,4.82612058058121,0.1334590913712798,0.4331450546038878,10271.040079762712,4326.734173075986,6750.290572042227,4810.019640471106,4.81035722660481,0.1836469030103469,0.0891707057261518,0.0653152185662682,0.4667711219597618,12479.879713864824,2269.983234739022,4997.218663166754,5112.24640468958,1489.159638191164,4.644004344362295,0.2146327473800207
3042,19157.186511591128,15099.953004581044,7818.198622441419,5344.2242928317255,1871.804791852368,4.799117732645793,0.2272480292091989,0.3286984417239359,15273.843089053436,2571.2414668097053,7765.8022040814685,3634.518880301344,4.69927414862659,0.2849117952594771,0.0621006284124918,0.1785010578217911,0.2838768827240041,15286.545643426334,4133.21926519972,7792.102714107413,3358.3513687504706,1465.506112522593,4.726606756343103,0.2626156628087029
3043,13581.10695889663,33113.5926658504,8621.976797941234,4426.214032820695,1744.6459915277644,4.141062763906152,0.0996906351521178,0.1967512637479778,10242.642949726584,20749.90163068937,8247.104704888106,4702.870106205107,4.60525701268558,0.0946518984220543,0.3573302658055004,0.127113297717008,0.2632549235158327,9400.298931386016,16093.75432734187,7579.491553749078,4843.132069405615,2218.0489456484183,4.824804409376989,0.0810654822585899
3044,11087.083166238646,13318.177698241523,10817.822013620613,1699.327901651723,1369.8963286998485,4.564994020536265,0.1059578284476314,0.1654469213350957,5907.719114572714,8934.917135266276,6768.650021621925,2089.105551750089,4.832944026396564,0.0648524554632569,0.2523560769369572,0.211705100503036,0.3668542060668436,5856.587117157112,5778.176132822344,6153.303875235903,2509.839325333811,1089.6107820282946,4.80597555476962,0.0816118941684692
3045,17227.395224133466,19234.265318837635,11149.64618243732,6424.988277488666,1595.8482276554826,4.6814821914567295,0.2302924540283109,0.2747769942050682,11094.403967794606,25043.371396202496,6990.729815476723,4539.549139715035,4.648423153561677,0.1161205482779189,0.3038196375102792,0.1638110528484673,0.23040760305479,9934.285640649,21352.893597897502,5491.022666270284,4063.297658156896,1693.153998017585,4.768602393567162,0.1170130891958121
3046,23257.11972315949,16426.581522452318,8916.295608587692,5627.410428570965,1581.5330893024088,4.468605312271653,0.2178137602609267,0.2947485684149717,16687.258989183192,15210.411905274235,7130.009264896494,4981.749120108856,4.495642830179786,0.1821152441343665,0.2931683248451392,0.0915390562971695,0.3402705806105274,13617.68668939458,15269.125589909678,4985.255926267785,4491.604895546529,1100.7437832616345,4.5074574163609,0.1552547990487664
3047,25774.680232309915,14934.928859823176,12422.822426419234,4935.284361246624,1396.7981590481777,4.575368023872182,0.2458047115716922,0.2956550780695534,21909.909476375,10871.871577391486,9704.366406774256,4039.537503160132,4.887977166131553,0.2107900966631242,0.0505234230760231,0.2078205718205103,0.316356922215094,18457.52513783986,9386.995704648358,8038.276205062865,3439.7577806227905,1952.415065494704,4.932253356334596,0.1671711761053587
3048,21457.669252817555,14227.157565273994,7419.959221083129,4836.357255211777,2921.5913329990685,4.850298539170717,0.1653064059318428,0.3028360980075884,11699.312416805911,9013.836897006646,3001.2201049792566,4668.154379923274,4.814560337637703,0.0892953663470183,0.1964131052645428,0.0194037083546412,0.3917577555785473,9429.963632284313,8529.629276919011,2885.6151466185697,4273.930319153653,1937.5277743646736,4.724718039685858,0.0885224846306707
3049,19780.79709504404,17216.236580712928,6854.12746555358,5046.810488075429,2141.5334688906646,4.551376514667661,0.279994985935272,0.2090219274980346,11205.868366528366,15350.067661228031,3458.049018305584,4361.382383987755,4.706791800014173,0.1612343440197948,0.2537829820227007,0.0426538244693323,0.2546963884167013,6623.958633350988,17274.84892566897,3053.241055903994,4056.74520565592,1363.3994463224217,4.5860748193727705,0.0483974745368566
3050,24211.02075591469,15168.974974048771,8738.918841657714,3695.334992541123,2385.595276239559,4.815078836061894,0.2395250093409051,0.3050563208162025,28917.7655540896,13401.45120059673,7692.270513262511,5218.462504083968,4.861121314860927,0.2064781221661553,0.1981646247982818,0.0468879814780874,0.316681621351413,25577.855402951467,11414.31263434776,8466.170770144216,4638.19329726256,2049.7959136193285,4.8877981586581205,0.1858412704890866
3051,19730.95767670956,15045.584446818655,12359.93732631192,4975.446806050476,3149.510547705457,4.826815827392234,0.1558644663147738,0.2467096861104249,12360.165006764531,10393.145435953727,9032.811252303183,6474.691361679855,4.903384452363819,0.0513452455939703,0.1984196955711196,0.0640331353400841,0.3570828746764666,6529.193111189152,8182.991280888675,7007.440379863166,6427.4281674494805,4994.150868967972,4.879875591660645,0.0179676918681102
3052,26498.138140157866,25780.72571353004,13150.358365205717,8671.417316696761,3212.300199734654,4.366600337659236,0.2346206187222425,0.2883864751499423,30167.80186594372,35376.488490817195,14792.56750382975,9266.83234842783,4.3876974912212825,0.2550391426720932,0.1626257731771769,0.0590087300341718,0.3126372052561013,25098.03793082154,31385.539039819367,12896.796152337653,9344.60305089073,2928.7546519457624,4.395151486179129,0.2333540355709613
3053,9387.13267266966,7709.585078405156,5259.3050572975,7695.920952288322,4781.834014382936,4.9622953622258805,0.0424392948784407,0.4560775799513873,8873.495536494565,4734.595278139614,7202.642954120242,7974.251006562259,4.831014780567157,0.0928405179735964,0.039596724417523,0.1123740101696823,0.448169817064261,10335.68861359372,4294.553215447926,6618.93171122438,6581.929001863549,5338.738890186729,4.681562307061679,0.1333827707150773
3054,25764.91389887833,18961.0046989814,15150.096998324549,6537.4926580205065,2689.9537176868857,4.6620425934834175,0.1381247772430707,0.2526623177524436,27112.527626041643,15595.595295721476,12499.491598959734,7293.733183956352,4.638843254053251,0.1722925925949918,0.2175764477812735,0.2096631942018795,0.2366752302488257,23354.886265427263,14059.797758079649,11250.657121255908,6972.618724826345,2268.214937001437,4.596070391460041,0.1729208718234249
3055,29629.884079736195,21158.51080322698,14148.324707875678,6590.775162801117,3294.753433275674,4.801532332601701,0.2298526086459734,0.291677255759541,34154.41833012636,24094.875246330128,16126.062359288948,7560.688840157202,4.839986473882927,0.2140939294735826,0.0992135012874308,0.2104104078299872,0.3313544345916781,33966.87314010176,21558.82798633129,15202.880218628605,7108.790866056935,3080.8375348592426,4.856506428919689,0.2148165924004931
3056,11890.397818941476,25938.599187052463,2844.807094381384,7515.668775233941,3571.878627211041,4.627518358573763,0.0646467798700283,0.302705067884466,9221.400299888002,7338.932467415953,6681.550895785207,6318.765778963895,5.024652561192637,0.1060623349685791,0.1238919774285889,0.1424325781190861,0.3323595236558231,13742.183230912431,4577.761155113212,6581.988337303192,5679.621956471484,2820.61110555612,4.926478169942048,0.2345720977791699
3057,12203.820856483211,11167.777097674229,12232.70595283577,8139.39194872382,3178.232687253241,4.8650698990797565,0.1599051639033134,0.3251476692637558,19201.531222991733,9747.368430721295,10278.460220356286,7297.707846914551,4.733195651658487,0.1702055272576103,0.150479447664818,0.0790127358493909,0.3204553844805026,21784.370140952866,8231.251892978424,9093.559772501185,7329.96342723831,2571.6922099739486,4.517486601167566,0.2050220997475674
3058,29867.303443668254,22927.816566067115,15649.14774924937,7369.48705414345,4852.3473446030885,4.743058081996852,0.1658492588676126,0.2184930584151305,42851.90652112624,17391.272115713677,15020.388165229995,7860.849858567201,4.684417603954503,0.2851427691672727,0.0561268804563122,0.1156352499309098,0.2922213739043839,37296.63326532244,16765.63822268126,13004.74525407252,9409.99459142235,4010.428268900535,4.73865260136974,0.2616770009709035
3059,35649.72975849157,17655.39859051004,13808.954744558869,12239.822922878806,9103.454048768072,4.816506668938581,0.140663577645904,0.2855302139507383,46131.5175956328,12716.415445406932,12853.448542566834,12797.044220522284,4.735520699176603,0.1643592964323829,0.0892406845572621,0.1208732601009502,0.320526851627038,43426.73491001373,8578.0080996937,10387.352672123345,11932.342725031582,7763.730360248904,4.631786936937306,0.1841683723240407
3060,26277.194656136304,12543.02378218291,6053.898001562677,7378.92377704271,4948.155398598835,4.817258563668999,0.2723515975072119,0.3659192266475551,26104.954400980994,17640.776316985983,9041.54742853578,8331.185021907288,4.859994090482792,0.2602406584817116,0.0859790717493924,0.092405007011569,0.3355170397404841,21565.88866165549,18157.97908164338,7773.945550702275,8021.7511974037725,4465.2031586322855,4.927408749361547,0.233397575163505
3061,34418.94259556732,17471.92970526522,19015.55666728647,8560.470421992391,4185.101757272015,4.674747975357844,0.1235332211324514,0.2910095325814607,37412.39502908594,15771.030317944946,15342.534270931868,8844.618587910136,4.752330652871785,0.1569345605271843,0.2603065998050664,0.1701479965818429,0.2956882469533839,32788.97602646096,13585.007930430109,11870.145600597449,7910.8259184583985,3373.916206394589,4.736241995928133,0.1599550588995144
